question1_stemmed,question2_stemmed,scores,is_duplicate
get cash without earn legal,get money without earn,0.5101490193104813,1
pay amazon gift card paypal,use paypal busi account pay onlin servic amazon,0.31710746658027095,0
molecular orbit,molecular orbit,0.9999999999999998,1
nuclear fission nuclear fusion,differ nuclear fusion nuclear fission,0.8673636849609289,0
stop care peopl think,stop care much peopl think,0.8181802073667197,1
oldsmobil tornado 1984 much would take make realli custom whatnot,5 year sale experi interview question,0.0,0
best univers usa ms comput scienc,best cheapest univers usa ms comput scienc,0.8673636849609287,1
direct democraci system,direct democraci evolv,0.5031026124151314,0
muslim one still practic stone adulteri 2first centuri,bibl still relev 2first centuri,0.31710746658027095,0
peopl drive slow fast lane,peopl bay area highway drive slowli left lane,0.31710746658027095,1
colleg becom expens,pine nut becom expens recent,0.3563004293331381,0
reserv abolish,reserv remov india,0.2605556710562624,1
2016 hous construct idea construct techniqu indian hous,best brick hous construct techniqu must have advanc indian hous 2016,0.590935480902394,0
late go shop find run contact len solut need wear contact next day,power one month contact len wear exact month,0.1999700161889319,0
difficult averag person becom comput programm,becom great programm,0.31878402175377923,1
shell gas good,shell gas better,0.5031026124151314,1
good chemic engin,good chemic engin,1.0000000000000002,0
dislik harri potter curs child,review harri potter curs child,0.6694188517266485,1
merit demerit gst implement india,merit demerit gst india,0.8181802073667197,1
activ verizon phone call,activ verizon phone phone,0.732104920251224,1
go produc sell item costco,titan x pascal good game,0.0,0
famili respect contribut chore offic work talk disrespect get verbal aggress,personali librari fb,0.0,0
exact phase phase term wave,phase wave,0.7090528735856638,0
power dream,power dream,0.9999999999999998,1
feel know go die month,feel know go die day,0.6694188517266485,0
condit caus refrain fill onlin registr form site,patient fill registr form know answer question,0.2532094495161745,0
best smartphon rs4000,best smartphon buy,0.5031026124151314,0
way join isro engin fresher graduat traine,way get admit isro,0.23790309463326234,0
trump realli rape 13 year old girl,donald trump realli rape 13 year old girl,0.8831282039194522,1
japanes cultur becom influenti,got offer sar 15500 per month ksa much save famili 2 member,0.0,0
best book store chennai,store give cash back debit card,0.11521554337793122,0
reduc weight,want lose lot weight,0.22028815056182965,1
good look girl anyon like ever,iot work,0.0,0
advanc insight comput neurosci yeild far,like work comput neurosci,0.2605556710562624,0
solv math frac 1 4 x x 3 frac 1 2 x math,solv math frac 1 x frac 2x x 3 2 math,0.905549965094206,0
ch3 h3c,lone pair come ch3,0.22028815056182965,0
find interest topic quora repli,find interest topic follow quora,0.6694188517266485,0
carmex lip balm made addict,lip balm carmex addict,0.8181802073667197,1
rent car differ compact economi car,differ economi car compact car,0.8831282039194521,0
movement orchestra conductor signifi,conductor use hand instruct orchestra,0.29121941856368966,0
microcontrol general use robot industri,microcontrol use robot engin,0.5101490193104813,1
make proud brazilian ’,make proud brazilian,1.0000000000000002,0
fact know anim,interest thing anim,0.20199309249791833,1
sleep less feel tire,one sleep less feel tire,0.8181802073667197,1
promot blog,promot blog,0.9999999999999998,0
tip make job interview process boulder brand,tip make job interview process lifetim brand,0.7523197619890014,0
mean euthenesia,mean mean,0.5797386715376657,0
best repli thank formal casual situat,say miss guy usual repli thank mean,0.18443191662261305,0
updat firmwar u8 smartwatch,best smartwatch,0.22028815056182965,0
rude find email hire manag contact direct,statist speak send group resum direct hire manag differ compani effect strategi,0.19933326305280247,0
ground realiti aam aadmi parti goa gujarat,ground realiti aam aadmi parti gujarat,0.8673636849609287,0
like white girl date indian guy,good way indian guy attract date white girl,0.57273935841962,0
dog eat chocol,safe dog eat chocol dog accident eat,0.8021643431066532,1
clown creepi,clown joker look creepi,0.5797386715376657,0
differ opium heroin,feel like eat opium affect physic,0.1362763414390864,0
walmart return polici lingeri,amazon return polici silver bar,0.29121941856368966,0
best romant movi,best romant movi,1.0000000000000002,1
ca realli tough,ca tough,0.7092972666062738,1
refuge die cross mediterranean sea,3 secur offic egyptair 804 plane crash mediterranean sea,0.1908740661302035,0
f 35 advanc f 22 raptor,lockhe martin f 35 lightn ii compar f 22 raptor,0.3748077700589726,0
homosexu,hate homosexu homosexu,0.8181802073667197,0
differ sql dtsearch,differ sql mysql,0.5031026124151314,0
contribut open sourc project mean,contribut open sourc actual mean,0.6694188517266485,1
rank armi offic retir,major gaurav arya retir armi,0.29121941856368966,0
corpor cultur like catalyst pharmaceut cultur differ compani,corpor cultur like infin pharmaceut cultur differ compani,0.8200207392821179,0
trick buy item quick open flash sale onlin shop site like flipkart snapdeal etc,fdi retail india e commerc websit like flipkart myntra jabong snapdeal shimpli earn sell compani product buy product direct compani shop,0.16064156400166923,0
sodium hydroxid strong alkali,sodium hydroxid produc,0.4112070550676187,0
favorit eye color,favorit eye color,1.0000000000000002,1
moon revolv around sun,moon revolv around sun,1.0,0
zika virus,harm zika virus,0.7092972666062738,0
way play unchart 4 pc,unchart 4 releas xbox one xbox 360 pc,0.20608363501393823,0
best certif cours learn digit market,best onlin cours digit market india,0.5031026124151313,1
need get ssn card know social secur number,need get ssn card know social secur number,0.9999999999999999,1
exact ban rs 500 rs 1000 note curb problem black money,ban 500 1000 rupe note stop black money,0.4271625272095739,1
five school manag thought two near reflect person day day manag style think like chang manag style futur,best way get hotel upgrad luxuri hotel,0.0,0
okay use mask tape paint wall stick poster use regular scotch tape,washi tape,0.22028815056182965,0
main signific mexican american war main caus main consequ,main caus spanish american war,0.579733731367486,0
life exist purpos exist made atom without purpos,god exist purpos point live,0.3563004293331381,0
differ ج ز,differ,1.0,0
prove × b − c × − c × b ∪ × b −,prove × b − c × − c × b ∪ × b −,1.0,1
know reliabl anti virus linux mint 18,best free anti virus linux os,0.3041257418754935,0
one becom wildlif photograph,becom wildlif photograph,0.7765145304745156,1
testosteron booster work,effect testosteron booster,0.5031026124151314,1
climb mt everest,expens climb mt everest,0.7765145304745156,0
log facebook without password,forgot facebook email password log,0.5101490193104813,1
like go poor becom rich night,like rapid go poor middl class incred rich,0.41120705506761857,1
scienc fair,ddr3 ram differ normal ram,0.0,0
boot safeti mode uefi secur boot window 8 8 1,want regist trademark onlin busi relat handicraft class regist,0.0,0
famous cave chhattisgarh,famous cave chhattisgarh,1.0000000000000002,1
tea better coffe,would like tea coffe,0.4112070550676187,1
found long last fire shutter sydney,found complet fire resist intrus resist shutter sydney,0.35630042933313805,1
color go well navi blue,go well women blue pant,0.43161341897075145,0
disadvantag use parallel space phone batteri,cell phone emit radiat low batteri,0.20199309249791833,0
import love life,import love life,1.0000000000000002,1
peopl say god bless,say god bless sneez,0.6029748160380572,1
someon join iit bsc,trump polici clinton adopt,0.0,0
team win premier leagu season 2016–17,win premier leagu 2016 17,0.7474073540060464,1
skill learn search softwar develop job java web develop,finish learn java se html want learn java web develop els need learn learn java web,0.4404758638806432,1
exempt incom tax,exempt incom tax,1.0000000000000002,0
good auto biographi,good auto biographi prison,0.7765145304745156,0
10 exampl prefix use exampl,sentenc exampl use till,0.4110653709825173,0
natur resourc canadian shield differ egyptian shield,natur resourc canadian shield differ geolog shield,0.8019783064439235,0
worst compani ever work,worst compani ever work,1.0,1
use oliv cook oil hair growth,best cook oil hair,0.4501755023269897,0
improv code skill python,improv python code skill,1.0,0
wikileak even post content,adult content compani softwar engin team,0.11521554337793122,0
reliev symptom suck chest wound,symptom suck chest wound,0.8181802073667197,0
invis alien exist,proof evid alien extraterrestri life exist,0.31878402175377923,0
effect human water cycl,human effect water cycl,1.0,1
fibonacci,fibonacci formula,0.5797386715376657,0
becom architect without degre,becom perfect architect,0.4112070550676187,0
guy think build boost economi countri,convert android mobil bluetooth headset,0.0,0
feel good noseble,get noseble twice week especi sleep,0.1362763414390864,0
learn deep learn,learn deep learn 1 month,0.8466473536503036,1
upgrad phone microsoft 535 window 8 1 window 10,possibl depress,0.0,0
accur lawless,accur 6mm remington,0.2605556710562624,0
introvert enjoy life,introvert enjoy life,1.0000000000000002,1
program languag learn order start code app like instagram whatsapp,best program languag learn hack book beginn,0.22150013430590973,0
student spipa region centr ahmedabad get select upsc cse,keep motiv prepar gate 2017,0.0,0
